['data/subset_interactions_edgecases.tsv']
         2366545 function calls (2328730 primitive calls) in 2.216 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 common.py:188(_expand_user)
        1    0.000    0.000    0.000    0.000 term.py:2165(Variable)
        1    0.000    0.000    0.000    0.000 digraph.py:402(succ)
        1    0.000    0.000    0.000    0.000 readers.py:56(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 parser.py:208(get_links)
        1    0.000    0.000    0.000    0.000 isodatetime.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 _typing.py:262(BaseBuffer)
        1    0.000    0.000    0.000    0.000 _DC.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
       36    0.000    0.000    0.000    0.000 _create.py:261(get_type)
        1    0.000    0.000    0.000    0.000 _QB.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:127(_TZifHeader)
        1    0.000    0.000    0.000    0.000 ops.py:339(BinOp)
        1    0.000    0.000    0.000    0.000 models.py:84(RequestEncodingMixin)
        1    0.000    0.000    0.000    0.000 pytables.py:4598(AppendableFrameTable)
        2    0.000    0.000    0.000    0.000 config.py:566(deprecate_option)
        1    0.000    0.000    0.000    0.000 conf.py:214(PoolConfig)
        1    0.000    0.000    0.000    0.000 sql.py:1443(PandasSQL)
        1    0.000    0.000    0.000    0.000 _SOSA.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tree.py:146(__str__)
        4    0.000    0.000    0.000    0.000 typing.py:2238(_strip_annotations)
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _FOAF.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1452(_fixupChildren)
        1    0.000    0.000    0.000    0.000 string_.py:71(StringDtype)
        1    0.000    0.000    0.000    0.000 pytables.py:66(Term)
        1    0.000    0.000    0.000    0.000 conf.py:120(Config)
        1    0.000    0.000    0.000    0.000 gbq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:9(Container)
        1    0.000    0.000    0.000    0.000 apply.py:1134(FrameRowApply)
        1    0.000    0.000    0.000    0.000 __init__.py:362(YAMLObject)
        1    0.000    0.000    0.000    0.000 _in_memory_kg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 range.py:201(_simple_new)
        1    0.000    0.000    0.000    0.000 tz.py:482(_set_tzdata)
        1    0.000    0.000    0.000    0.000 scope.py:121(Scope)
        1    0.000    0.000    0.000    0.000 parser.py:194(URLInputSource)
        1    0.000    0.000    0.000    0.000 _RDF.py:5(RDF)
        1    0.000    0.000    0.000    0.000 voterank_alg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:381(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:281(rng)
       11    0.000    0.000    0.000    0.000 _batch_writer.py:869(<genexpr>)
        4    0.000    0.000    0.000    0.000 numerictypes.py:234(obj2sctype)
        1    0.000    0.000    0.000    0.000 _WGS.py:1(<module>)
        1    0.000    0.000    0.000    0.000 formatter.py:179(LevelFormatter)
        1    0.000    0.000    0.000    0.000 _DCAT.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1776(FileCookieJar)
        1    0.000    0.000    0.000    0.000 _exceptions.py:116(_ArrayMemoryError)
        1    0.000    0.000    0.000    0.000 _PROF.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _RDF.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __version__.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:668(__new__)
        1    0.000    0.000    0.000    0.000 _VOID.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:224(Direct)
        1    0.000    0.000    0.000    0.000 _datasource.py:532(Repository)
        1    0.000    0.000    0.000    0.000 ElementTree.py:465(QName)
        4    0.000    0.000    0.000    0.000 series.py:734(name)
        1    0.000    0.000    0.000    0.000 sql.py:2642(SQLiteDatabase)
        1    0.000    0.000    0.000    0.000 processors.py:23(ExtractorProcessor)
        1    0.000    0.000    0.000    0.000 gml.py:277(Pattern)
        1    0.000    0.000    0.000    0.000 frozen.py:24(FrozenList)
        1    0.000    0.000    0.000    0.000 weakref.py:164(__setitem__)
        1    0.000    0.000    0.000    0.000 _RDFS.py:1(<module>)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:51(_wrapfunc)
        1    0.000    0.000    0.000    0.000 _iotools.py:228(NameValidator)
        1    0.000    0.000    0.000    0.000 threading.py:595(set)
        2    0.000    0.000    0.000    0.000 parse.py:1204(_splittag)
        1    0.000    0.000    0.000    0.000 _collections.py:82(__init__)
        6    0.000    0.000    0.000    0.000 common.py:1331(is_ea_or_datetimelike_dtype)
        1    0.000    0.000    0.000    0.000 gexf.py:275(GEXFWriter)
        2    0.000    0.000    0.000    0.000 copy.py:61(copy)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 _DCAM.py:1(<module>)
        4    0.000    0.000    0.000    0.000 getlimits.py:87(_str_smallest_subnormal)
        1    0.000    0.000    0.000    0.000 configparser.py:494(LegacyInterpolation)
        1    0.000    0.000    0.000    0.000 _GEO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:424(Semaphore)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1206(_cache_bytecode)
      4/3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1366(__iter__)
        1    0.000    0.000    0.000    0.000 _pandas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:38(DtypeKind)
        2    0.000    0.000    0.000    0.000 inspect.py:2816(__str__)
        1    0.000    0.000    1.310    1.310 _ontology.py:480(__init__)
        1    0.000    0.000    0.000    0.000 smetric.py:1(<module>)
        2    0.000    0.000    0.000    0.000 six.py:96(__get__)
        2    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        3    0.000    0.000    0.000    0.000 matchhelpers.py:22(copyfunc)
        6    0.000    0.000    0.000    0.000 reportviews.py:199(__contains__)
        1    0.000    0.000    0.000    0.000 base.py:327(SingleDataManager)
        1    0.000    0.000    0.000    0.000 pytables.py:4702(AppendableSeriesTable)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
        1    0.000    0.000    0.000    0.000 __init__.py:130(Entity)
        1    0.000    0.000    0.000    0.000 beamsearch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 walks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 edgedfs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coreviews.py:23(AtlasView)
        1    0.000    0.000    0.000    0.000 common.py:1186(_get_binary_io_classes)
        1    0.000    0.000    0.000    0.000 packstream.py:44(Structure)
        1    0.000    0.000    0.000    0.000 mask_ops.py:1(<module>)
       15    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        1    0.000    0.000    0.000    0.000 _SSN.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _adapters.py:46(SpecPath)
        1    0.000    0.000    0.000    0.000 encoder.py:129(TomlEncoder)
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        1    0.000    0.000    0.000    0.000 community_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 url.py:80(Url)
        1    0.000    0.000    0.000    0.000 graphml.py:463(GraphMLWriter)
        1    0.000    0.000    0.003    0.003 testing.py:1(<module>)
       19    0.000    0.000    0.000    0.000 dataclasses.py:433(<genexpr>)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 reportviews.py:118(NodeView)
        5    0.000    0.000    0.000    0.000 config.py:617(_select_options)
        2    0.000    0.000    0.001    0.001 ssl.py:430(__new__)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1369(TreeBuilder)
        1    0.000    0.000    0.000    0.000 misc.py:335(PythonRandomInterface)
        1    0.000    0.000    0.000    0.000 __init__.py:360(ZipInfo)
        2    0.000    0.000    0.000    0.000 common.py:248(stringify_path)
        1    0.000    0.000    0.000    0.000 mimetypes.py:64(MimeTypes)
       25    0.000    0.000    0.000    0.000 _create.py:113(get_label)
        5    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 online.py:1(<module>)
        2    0.000    0.000    0.000    0.000 config.py:273(__call__)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        6    0.000    0.000    0.000    0.000 __init__.py:1918(close)
        1    0.000    0.000    0.000    0.000 common.py:1022(_BytesZipFile)
        5    0.000    0.000    0.000    0.000 config.py:676(_translate_key)
       26    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 notation3.py:762(endDoc)
        1    0.000    0.000    0.000    0.000 gexf.py:181(GEXF)
        1    0.000    0.000    0.000    0.000 __init__.py:273(EntryPoints)
       11    0.000    0.000    0.000    0.000 _misc.py:118(<genexpr>)
       12    0.000    0.000    0.000    0.000 extension.py:110(inherit_names)
        1    0.000    0.000    0.000    0.000 common.py:131(close)
        1    0.000    0.000    0.000    0.000 exceptions.py:75(Neo4jError)
        1    0.000    0.000    0.000    0.000 quantile.py:1(<module>)
       11    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
        1    0.000    0.000    0.000    0.000 __init__.py:678(IOPool)
        1    0.000    0.000    0.000    0.000 threading.py:256(__init__)
        1    0.000    0.000    0.000    0.000 string_arrow.py:600(ArrowStringArrayNumpySemantics)
        1    0.000    0.000    0.000    0.000 categorical.py:2774(CategoricalAccessor)
        2    0.000    0.000    0.000    0.000 textwrap.py:361(fill)
        2    0.000    0.000    0.000    0.000 <frozen os>:812(fsencode)
        1    0.000    0.000    0.000    0.000 nanops.py:67(disallow)
        3    0.000    0.000    0.000    0.000 _index_tricks_impl.py:340(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.000    0.000 notation3.py:1737(BadSyntax)
        1    0.000    0.000    0.000    0.000 flags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 configparser.py:1205(SectionProxy)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        4    0.000    0.000    0.000    0.000 mixins.py:53(_unary_method)
       11    0.000    0.000    0.000    0.000 request.py:352(data)
        1    0.000    0.000    0.000    0.000 base.py:501(Registry)
        2    0.000    0.000    0.000    0.000 request.py:1254(__init__)
        6    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 textwrap.py:341(_split_chunks)
        1    0.000    0.000    0.000    0.000 objects.py:46(BaseIndexer)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
        1    0.000    0.000    0.000    0.000 _postgresql.py:1(<module>)
        1    0.000    0.000    0.000    0.000 duration.py:1(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:112(__init__)
        1    0.000    0.000    0.000    0.000 cookies.py:23(MockRequest)
        1    0.000    0.000    0.000    0.000 reportviews.py:747(OutEdgeDataView)
        1    0.000    0.000    0.000    0.000 ssl.py:670(verify_mode)
        1    0.000    0.000    0.000    0.000 _policybase.py:271(Compat32)
        1    0.000    0.000    0.000    0.000 __init__.py:2051(__new__)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:24(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 threading.py:567(__init__)
        8    0.000    0.000    0.000    0.000 __init__.py:443(__init__)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1130(argsort)
        1    0.000    0.000    0.000    0.000 api.py:290(Version)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 _mapping.py:17(OntologyMapping)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:211(AddrlistClass)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        1    0.000    0.000    0.000    0.000 request.py:423(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:2763(NamedTuple)
        1    0.000    0.000    0.000    0.000 platform.py:794(_Processor)
        1    0.000    0.000    0.000    0.000 core.py:6591(mvoid)
        1    0.000    0.000    0.000    0.000 calendar.py:325(TextCalendar)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:69(ColumnNullType)
        1    0.000    0.000    0.000    0.000 flags.py:10(Flags)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__init__)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1008(is_package)
        1    0.000    0.000    0.000    0.000 series.py:664(_constructor_from_mgr)
        3    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
       11    0.000    0.000    0.000    0.000 omnipath_adapter.py:364(_generate_target_id)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
        1    0.000    0.000    0.000    0.000 core.py:8771(_convert2ma)
        3    0.000    0.000    0.000    0.000 base.py:591(_ensure_array)
        1    0.000    0.000    0.000    0.000 formatter.py:63(__init__)
        1    0.000    0.000    0.000    0.000 blocks.py:2573(NumpyBlock)
        1    0.000    0.000    0.000    0.000 constructor.py:237(construct_yaml_int)
       21    0.000    0.000    0.000    0.000 accessors.py:176(<lambda>)
       18    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        2    0.000    0.000    0.000    0.000 expr.py:126(_compose)
        1    0.000    0.000    0.000    0.000 readers.py:16(FileReader)
        5    0.000    0.000    0.000    0.000 constructor.py:165(add_multi_constructor)
        1    0.000    0.000    0.000    0.000 common.py:160(is_url)
        1    0.000    0.000    0.000    0.000 _ontology.py:401(_get_format)
